Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
10,2024-12-06,49.0,3.313,222.255,7.169,0
10,2024-12-13,47.2,3.297,222.134,7.18,0
10,2024-12-20,45.0,3.366,222.381,7.231,0
10,2024-12-27,49.0,3.293,222.555,7.228,1
10,2025-01-03,52.4,3.271,221.911,7.205,0
10,2025-01-10,42.8,3.446,221.967,7.244,0
10,2025-01-17,44.4,3.403,221.93,7.284,0
10,2025-01-24,44.2,3.418,222.329,7.156,0
11,2023-02-03,37.8,3.148,221.948,6.341,0
11,2023-02-10,40.4,3.231,222.374,6.246,1
11,2023-02-17,45.3,3.227,222.144,6.347,0
11,2023-02-24,36.1,3.22,222.618,6.115,0
11,2023-03-03,46.0,3.353,222.263,6.308,0
11,2023-03-10,47.2,3.272,222.684,6.201,0
11,2023-03-17,43.9,3.272,222.577,6.374,0
11,2023-03-24,46.5,3.263,222.199,6.288,0
11,2023-03-31,54.5,3.359,222.458,6.315,0
11,2023-04-07,50.3,3.332,222.336,6.369,0
11,2023-04-14,45.6,3.4,222.535,6.178,0
11,2023-04-21,60.6,3.332,222.52,6.196,0
11,2023-04-28,59.2,3.351,222.302,6.112,0
11,2023-05-05,64.2,3.38,222.959,6.162,0
11,2023-05-12,60.8,3.461,222.817,6.134,0
11,2023-05-19,68.4,3.34,222.746,6.17,0
11,2023-05-26,67.4,3.385,223.601,6.192,0
11,2023-06-02,62.5,3.383,223.035,6.153,0
11,2023-06-09,72.4,3.358,223.058,6.2,0
11,2023-06-16,72.0,3.303,224.031,6.057,0
11,2023-06-23,75.6,3.265,223.209,6.025,0
11,2023-06-30,75.5,3.379,223.366,6.165,0
11,2023-07-07,72.7,3.406,222.916,6.251,0
11,2023-07-14,82.1,3.328,223.067,6.104,0
11,2023-07-21,78.3,3.285,223.299,5.875,0
11,2023-07-28,83.6,3.264,223.279,6.013,0
11,2023-08-04,81.4,3.207,222.797,6.099,0
11,2023-08-11,81.7,3.226,223.18,6.057,0
11,2023-08-18,75.4,3.169,223.349,6.123,0
11,2023-08-25,78.0,3.182,224.21,6.064,0
11,2023-09-01,79.1,3.172,223.495,5.8,0
11,2023-09-08,79.7,3.199,223.67,5.995,1
11,2023-09-15,77.5,3.087,223.597,5.885,0
11,2023-09-22,78.9,3.198,223.163,5.837,0
11,2023-09-29,71.3,3.121,223.477,6.173,0
11,2023-10-06,70.6,3.161,223.716,6.041,0
11,2023-10-13,66.3,3.118,224.157,5.796,0
11,2023-10-20,69.9,3.137,224.408,5.841,0
11,2023-10-27,60.0,3.069,224.149,5.945,0
11,2023-11-03,58.9,3.077,223.744,5.924,0
11,2023-11-10,56.5,3.097,224.638,5.91,0
11,2023-11-17,59.4,3.11,224.297,5.903,0
11,2023-11-24,48.2,3.215,224.233,5.973,1
11,2023-12-01,48.8,3.145,224.064,6.012,0
11,2023-12-08,49.9,3.183,224.781,5.994,0
11,2023-12-15,49.4,3.107,224.215,5.768,0
11,2023-12-22,47.6,3.201,224.057,5.84,0
11,2023-12-29,39.4,3.206,224.027,5.901,1
11,2024-01-05,43.8,3.322,224.828,5.796,0
11,2024-01-12,44.1,3.175,224.335,5.862,0
11,2024-01-19,34.4,3.262,224.368,5.829,0
11,2024-01-26,37.3,3.305,224.73,5.949,0
11,2024-02-02,40.4,3.266,224.7,5.664,0
11,2024-02-09,41.7,3.354,225.565,5.726,1
11,2024-02-16,40.1,3.315,224.938,5.817,0
11,2024-02-23,41.5,3.418,224.739,5.867,0
11,2024-03-01,44.2,3.381,224.879,6.001,0
11,2024-03-08,41.4,3.414,224.799,5.927,0
11,2024-03-15,48.0,3.382,225.228,5.764,0
11,2024-03-22,45.5,3.468,225.241,5.75,0
11,2024-03-29,48.9,3.465,225.243,5.724,0
11,2024-04-05,49.1,3.54,224.909,5.751,0
11,2024-04-12,52.3,3.552,225.003,5.625,0
11,2024-04-19,52.6,3.488,224.912,5.641,0
11,2024-04-26,51.5,3.489,225.224,5.53,0
11,2024-05-03,63.6,3.415,225.663,5.598,0
11,2024-05-10,67.6,3.518,225.172,5.567,0
11,2024-05-17,66.9,3.467,225.473,5.776,0
11,2024-05-24,65.2,3.481,225.86,5.719,0
11,2024-05-31,69.2,3.456,225.102,5.523,0
11,2024-06-07,72.7,3.457,225.696,5.722,0
11,2024-06-14,70.0,3.442,225.781,5.538,0
11,2024-06-21,79.6,3.489,225.861,5.778,0
11,2024-06-28,72.3,3.431,225.934,5.497,0
11,2024-07-05,78.9,3.362,226.081,5.684,0
11,2024-07-12,79.9,3.311,225.634,5.625,0
11,2024-07-19,79.8,3.253,226.347,5.572,0
11,2024-07-26,77.7,3.422,225.821,5.48,0
11,2024-08-02,81.4,3.445,226.561,5.575,0
11,2024-08-09,81.6,3.379,225.747,5.593,0
11,2024-08-16,77.6,3.34,226.106,5.569,0
11,2024-08-23,79.4,3.155,226.278,5.573,0
11,2024-08-30,79.4,3.289,226.767,5.53,0
11,2024-09-06,78.1,3.333,226.433,5.399,1
11,2024-09-13,68.0,3.245,226.602,5.443,0
11,2024-09-20,76.0,3.265,226.81,5.439,0
11,2024-09-27,73.1,3.274,226.924,5.288,0
11,2024-10-04,68.3,3.284,226.988,5.473,0
11,2024-10-11,66.6,3.274,226.835,5.403,0
11,2024-10-18,66.1,3.291,227.191,5.503,0
11,2024-10-25,62.9,3.228,226.841,5.407,0
11,2024-11-01,60.9,3.179,227.113,5.295,0
11,2024-11-08,56.6,3.24,227.371,5.356,0
11,2024-11-15,53.6,3.213,227.322,5.107,0
11,2024-11-22,50.2,3.384,227.051,5.268,0
11,2024-11-29,50.9,3.261,227.178,5.553,1
11,2024-12-06,50.1,3.242,227.21,5.289,0
11,2024-12-13,44.0,3.194,226.554,5.259,0
11,2024-12-20,41.8,3.312,226.714,5.024,0
11,2024-12-27,40.7,3.289,226.942,5.481,1
11,2025-01-03,40.8,3.374,227.168,5.314,0
11,2025-01-10,39.1,3.346,226.994,5.326,0
11,2025-01-17,40.2,3.321,227.572,5.341,0
11,2025-01-24,39.1,3.395,227.299,5.202,0
12,2023-02-03,20.3,3.182,211.295,7.007,0
12,2023-02-10,32.9,3.264,211.566,7.146,1
12,2023-02-17,31.3,3.201,210.457,7.012,0
12,2023-02-24,28.2,3.267,211.358,7.179,0
12,2023-03-03,28.6,3.318,211.043,6.927,0
12,2023-03-10,33.6,3.3,211.188,6.964,0
12,2023-03-17,28.3,3.276,211.04,6.866,0
12,2023-03-24,31.3,3.297,211.807,7.036,0
12,2023-03-31,34.6,3.302,211.489,7.033,0
12,2023-04-07,38.0,3.346,211.899,6.987,0
12,2023-04-14,40.5,3.336,211.081,7.003,0
12,2023-04-21,42.6,3.396,211.802,6.932,0
12,2023-04-28,40.4,3.4,211.853,6.9,0
12,2023-05-05,48.5,3.332,211.6,7.11,0
12,2023-05-12,50.2,3.359,211.911,6.952,0
12,2023-05-19,41.7,3.33,211.86,6.891,0
12,2023-05-26,53.0,3.429,211.829,6.811,0
12,2023-06-02,55.5,3.35,211.928,6.877,0
12,2023-06-09,63.3,3.247,211.908,6.896,0
12,2023-06-16,56.1,3.395,212.319,6.882,0
12,2023-06-23,59.3,3.334,212.094,6.869,0
12,2023-06-30,61.1,3.34,212.401,6.743,0
12,2023-07-07,59.7,3.226,212.485,6.882,0
12,2023-07-14,65.4,3.228,212.81,6.786,0
12,2023-07-21,65.1,3.327,212.029,6.782,0
12,2023-07-28,65.6,3.411,212.465,6.987,0
12,2023-08-04,68.8,3.27,212.128,6.923,0
12,2023-08-11,60.5,3.316,212.535,6.542,0
12,2023-08-18,63.6,3.253,212.454,6.868,0
12,2023-08-25,61.3,3.14,212.554,6.79,0
12,2023-09-01,61.8,3.252,212.37,6.808,0
12,2023-09-08,61.8,3.099,212.279,6.768,1
12,2023-09-15,66.1,3.193,212.207,6.445,0
12,2023-09-22,60.6,3.149,213.117,6.658,0
12,2023-09-29,57.6,3.187,212.691,6.694,0
12,2023-10-06,54.6,3.164,212.871,6.824,0
12,2023-10-13,50.9,3.065,213.518,6.656,0
12,2023-10-20,48.3,3.125,212.995,6.668,0
12,2023-10-27,47.5,3.125,213.077,6.461,0
12,2023-11-03,50.8,3.121,213.249,6.549,0
12,2023-11-10,41.4,3.097,213.566,6.618,0
12,2023-11-17,42.7,3.104,213.039,6.642,0
12,2023-11-24,41.9,3.049,212.83,6.462,1
12,2023-12-01,32.6,3.113,212.791,6.573,0
12,2023-12-08,27.8,3.114,213.685,6.677,0
12,2023-12-15,32.5,3.128,212.914,6.513,0
12,2023-12-22,30.1,3.236,213.696,6.68,0
12,2023-12-29,26.5,3.21,213.379,6.586,1
12,2024-01-05,33.6,3.138,213.455,6.718,0
12,2024-01-12,22.1,3.213,213.416,6.564,0
12,2024-01-19,21.0,3.294,213.825,6.627,0
12,2024-01-26,22.7,3.288,213.405,6.533,0
12,2024-02-02,31.6,3.309,213.369,6.575,0
12,2024-02-09,21.3,3.264,213.463,6.502,1
12,2024-02-16,28.6,3.373,213.982,6.427,0
12,2024-02-23,24.9,3.377,213.686,6.499,0
12,2024-03-01,28.8,3.364,213.993,6.676,0
12,2024-03-08,28.2,3.458,214.143,6.36,0
12,2024-03-15,26.9,3.374,213.769,6.487,0
12,2024-03-22,33.8,3.493,214.167,6.442,0
12,2024-03-29,27.6,3.447,214.133,6.495,0
12,2024-04-05,42.2,3.517,214.41,6.37,0
12,2024-04-12,36.6,3.46,213.992,6.507,0
12,2024-04-19,41.5,3.417,214.634,6.457,0
12,2024-04-26,37.6,3.474,214.409,6.534,0
12,2024-05-03,44.2,3.521,214.431,6.295,0
12,2024-05-10,43.3,3.537,214.784,6.449,0
12,2024-05-17,54.5,3.532,214.68,6.315,0
12,2024-05-24,57.5,3.503,214.409,6.33,0
12,2024-05-31,55.2,3.387,214.785,6.291,0
12,2024-06-07,57.7,3.437,214.546,6.301,0
12,2024-06-14,58.0,3.549,215.09,6.402,0
12,2024-06-21,60.1,3.486,215.064,6.274,0
12,2024-06-28,61.4,3.34,215.112,6.553,0
12,2024-07-05,63.1,3.311,215.008,6.246,0
12,2024-07-12,61.9,3.435,214.951,6.278,0
12,2024-07-19,62.7,3.394,214.802,6.206,0
12,2024-07-26,64.0,3.389,214.922,6.165,0
12,2024-08-02,68.1,3.219,214.891,6.235,0
12,2024-08-09,65.5,3.368,215.413,6.215,0
12,2024-08-16,66.4,3.334,214.612,6.467,0
12,2024-08-23,59.6,3.33,215.292,6.294,0
12,2024-08-30,61.4,3.336,214.757,6.25,0
12,2024-09-06,59.9,3.247,215.404,6.354,1
12,2024-09-13,59.1,3.308,215.34,6.147,0
12,2024-09-20,57.7,3.243,215.166,6.269,0
12,2024-09-27,57.2,3.169,214.93,6.259,0
12,2024-10-04,52.0,3.256,215.709,6.079,0
12,2024-10-11,48.0,3.319,215.63,6.155,0
12,2024-10-18,47.2,3.207,215.218,6.275,0
12,2024-10-25,45.3,3.286,215.505,6.072,0
12,2024-11-01,43.9,3.101,215.639,6.15,0
12,2024-11-08,45.2,3.141,216.074,6.239,0
12,2024-11-15,44.2,3.238,216.079,5.999,0
12,2024-11-22,40.2,3.209,215.33,6.024,0
12,2024-11-29,35.9,3.216,215.988,5.946,1
12,2024-12-06,27.4,3.337,216.196,6.012,0
12,2024-12-13,31.9,3.333,216.101,6.121,0
12,2024-12-20,33.5,3.26,216.034,6.095,0
12,2024-12-27,27.9,3.293,216.097,6.09,1
12,2025-01-03,24.3,3.37,215.832,6.055,0
12,2025-01-10,25.6,3.367,215.539,6.156,0
12,2025-01-17,23.7,3.429,216.082,6.052,0
12,2025-01-24,31.1,3.374,216.647,6.05,0
13,2023-02-03,39.2,3.151,213.668,6.44,0
13,2023-02-10,40.8,3.256,214.301,6.323,1
13,2023-02-17,39.7,3.168,214.569,6.441,0
13,2023-02-24,44.0,3.192,214.009,6.451,0
13,2023-03-03,42.8,3.331,214.753,6.296,0
13,2023-03-10,41.8,3.251,214.591,6.485,0
13,2023-03-17,45.9,3.313,213.915,6.459,0
13,2023-03-24,46.9,3.313,214.392,6.342,0
13,2023-03-31,49.2,3.34,214.498,6.515,0
13,2023-04-07,53.7,3.391,214.25,6.27,0
13,2023-04-14,56.2,3.369,213.933,6.298,0
13,2023-04-21,56.3,3.342,214.854,6.368,0
13,2023-04-28,63.0,3.386,214.484,6.217,0
13,2023-05-05,61.3,3.377,214.099,6.246,0
13,2023-05-12,62.7,3.398,214.698,6.232,0
13,2023-05-19,67.5,3.367,213.749,6.232,0
13,2023-05-26,71.6,3.288,214.693,6.429,0
13,2023-06-02,68.3,3.367,214.318,6.423,0
13,2023-06-09,72.4,3.362,215.166,6.317,0
13,2023-06-16,71.9,3.318,214.958,6.178,0
13,2023-06-23,69.9,3.337,214.416,6.392,0
13,2023-06-30,78.3,3.282,214.7,6.031,0
13,2023-07-07,75.7,3.365,215.629,6.283,0
13,2023-07-14,79.7,3.278,214.723,6.406,0
13,2023-07-21,80.1,3.39,215.478,6.016,0
13,2023-07-28,79.1,3.235,215.086,6.174,0
13,2023-08-04,90.3,3.198,215.228,6.232,0
13,2023-08-11,81.1,3.241,214.896,6.171,0
13,2023-08-18,82.2,3.236,215.431,6.292,0
13,2023-08-25,82.8,3.208,214.958,6.08,0
13,2023-09-01,78.3,3.203,215.216,6.037,0
13,2023-09-08,74.2,3.094,215.339,5.973,1
13,2023-09-15,73.3,3.145,215.059,6.148,0
13,2023-09-22,76.8,3.126,215.378,6.154,0
13,2023-09-29,70.5,3.105,215.919,6.179,0
13,2023-10-06,72.4,3.183,215.016,6.216,0
13,2023-10-13,69.6,3.182,215.776,6.075,0
13,2023-10-20,65.2,3.147,215.616,6.147,0
13,2023-10-27,58.9,3.1,216.373,5.988,0
13,2023-11-03,60.6,3.084,215.91,5.967,0
13,2023-11-10,58.3,3.174,215.65,6.109,0
13,2023-11-17,59.0,3.189,215.952,6.345,0
13,2023-11-24,57.4,3.16,215.697,6.001,1
13,2023-12-01,56.3,3.239,216.453,6.079,0
13,2023-12-08,46.2,3.189,215.687,5.842,0
13,2023-12-15,48.7,3.204,216.381,6.03,0
13,2023-12-22,47.9,3.143,216.128,5.82,0
13,2023-12-29,38.8,3.246,215.984,6.048,1
13,2024-01-05,46.9,3.195,216.437,5.884,0
13,2024-01-12,37.0,3.251,216.168,5.896,0
13,2024-01-19,47.8,3.188,216.474,5.831,0
13,2024-01-26,44.2,3.299,216.523,5.826,0
13,2024-02-02,39.0,3.35,216.991,5.958,0
13,2024-02-09,38.7,3.341,217.238,5.911,1
13,2024-02-16,46.3,3.307,216.547,5.952,0
13,2024-02-23,43.8,3.325,216.367,5.979,0
13,2024-03-01,47.2,3.457,217.201,5.884,0
13,2024-03-08,43.9,3.467,216.923,5.762,0
13,2024-03-15,43.2,3.44,216.706,5.848,0
13,2024-03-22,51.2,3.468,217.209,5.647,0
13,2024-03-29,50.7,3.478,216.402,5.765,0
13,2024-04-05,49.5,3.456,217.398,6.023,0
13,2024-04-12,51.8,3.491,217.127,5.849,0
13,2024-04-19,57.7,3.487,217.516,5.911,0
13,2024-04-26,55.7,3.517,217.327,5.822,0
13,2024-05-03,64.7,3.489,217.17,5.793,0
13,2024-05-10,57.6,3.477,216.959,5.652,0
13,2024-05-17,70.4,3.505,217.201,5.704,0
13,2024-05-24,69.3,3.526,217.011,5.75,0
13,2024-05-31,73.2,3.374,217.292,5.697,0
13,2024-06-07,72.2,3.438,217.401,5.923,0
13,2024-06-14,73.6,3.469,218.008,5.665,0
13,2024-06-21,81.7,3.444,217.994,5.785,0
13,2024-06-28,78.7,3.428,217.322,5.708,0
13,2024-07-05,81.7,3.417,217.465,5.665,0
13,2024-07-12,83.0,3.464,217.409,5.614,0
13,2024-07-19,81.8,3.464,218.003,5.545,0
13,2024-07-26,80.3,3.326,217.629,5.821,0
13,2024-08-02,77.0,3.275,217.511,5.679,0
13,2024-08-09,83.0,3.362,218.162,5.464,0
13,2024-08-16,84.3,3.308,218.079,5.498,0
13,2024-08-23,80.0,3.321,218.256,5.462,0
13,2024-08-30,79.1,3.24,218.111,5.688,0
13,2024-09-06,81.6,3.254,218.288,5.736,1
13,2024-09-13,71.3,3.299,218.347,5.565,0
13,2024-09-20,70.9,3.305,217.75,5.563,0
13,2024-09-27,72.5,3.284,217.972,5.502,0
13,2024-10-04,70.9,3.292,218.896,5.41,0
13,2024-10-11,69.3,3.181,218.565,5.457,0
13,2024-10-18,64.0,3.203,218.287,5.573,0
13,2024-10-25,65.1,3.231,217.961,5.603,0
13,2024-11-01,61.1,3.29,218.197,5.36,0
13,2024-11-08,58.8,3.3,218.508,5.49,0
13,2024-11-15,53.9,3.328,218.201,5.428,0
13,2024-11-22,55.9,3.155,218.942,5.553,0
13,2024-11-29,54.7,3.285,218.561,5.374,1
13,2024-12-06,49.5,3.22,218.805,5.551,0
13,2024-12-13,52.5,3.3,218.987,5.431,0
13,2024-12-20,44.9,3.32,218.644,5.477,0
13,2024-12-27,41.6,3.269,219.0,5.529,1
13,2025-01-03,40.6,3.364,218.7,5.432,0
13,2025-01-10,46.8,3.389,219.148,5.611,0
13,2025-01-17,39.8,3.319,218.743,5.385,0
13,2025-01-24,34.4,3.378,218.846,5.479,0
14,2023-02-03,50.2,3.162,210.737,6.537,0
14,2023-02-10,44.9,3.183,210.957,6.655,1
14,2023-02-17,47.1,3.179,211.036,6.782,0
14,2023-02-24,50.6,3.26,210.572,6.667,0
14,2023-03-03,49.1,3.258,211.107,6.862,0
14,2023-03-10,54.0,3.246,211.338,6.773,0
14,2023-03-17,50.7,3.354,211.137,6.558,0
14,2023-03-24,56.2,3.337,211.166,6.685,0
14,2023-03-31,54.5,3.37,211.272,6.696,0
14,2023-04-07,59.8,3.293,211.066,6.448,0
14,2023-04-14,62.7,3.3,211.424,6.696,0
14,2023-04-21,65.1,3.307,211.415,6.816,0
14,2023-04-28,70.8,3.422,211.586,6.539,0
14,2023-05-05,70.2,3.368,211.703,6.566,0
14,2023-05-12,70.0,3.385,211.659,6.669,0
14,2023-05-19,71.1,3.308,212.122,6.858,0
14,2023-05-26,76.5,3.306,211.453,6.65,0
14,2023-06-02,81.4,3.306,211.697,6.609,0
14,2023-06-09,82.0,3.342,211.315,6.641,0
14,2023-06-16,84.7,3.346,211.956,6.522,0
14,2023-06-23,80.5,3.391,212.001,6.608,0
14,2023-06-30,89.0,3.274,211.769,6.565,0
14,2023-07-07,84.1,3.353,211.928,6.44,0
14,2023-07-14,87.0,3.308,212.315,6.568,0
14,2023-07-21,88.9,3.3,212.028,6.448,0
14,2023-07-28,88.8,3.251,212.642,6.643,0
14,2023-08-04,90.0,3.271,212.158,6.373,0
14,2023-08-11,87.3,3.241,212.303,6.536,0
14,2023-08-18,90.2,3.185,212.08,6.624,0
14,2023-08-25,89.1,3.185,212.302,6.459,0
14,2023-09-01,85.9,3.214,213.145,6.478,0
14,2023-09-08,86.5,3.092,212.289,6.572,1
14,2023-09-15,84.2,2.945,212.687,6.631,0
14,2023-09-22,75.3,3.23,211.703,6.523,0
14,2023-09-29,79.4,3.027,212.718,6.534,0
14,2023-10-06,78.4,3.166,212.511,6.223,0
14,2023-10-13,77.2,3.219,213.024,6.2,0
14,2023-10-20,68.3,3.086,212.257,6.394,0
14,2023-10-27,71.7,3.056,213.018,6.439,0
14,2023-11-03,66.4,3.119,212.25,6.336,0
14,2023-11-10,65.7,3.14,212.998,6.384,0
14,2023-11-17,62.5,3.151,213.235,6.34,0
14,2023-11-24,61.9,3.134,212.791,6.391,1
14,2023-12-01,57.1,3.172,213.043,6.299,0
14,2023-12-08,55.7,3.139,212.591,6.357,0
14,2023-12-15,55.5,3.22,212.975,6.499,0
14,2023-12-22,52.0,3.149,212.887,6.126,0
14,2023-12-29,56.2,3.277,213.415,6.2,1
14,2024-01-05,55.8,3.209,213.204,6.423,0
14,2024-01-12,51.3,3.355,213.409,6.229,0
14,2024-01-19,46.8,3.172,213.301,6.374,0
14,2024-01-26,50.0,3.285,213.136,6.272,0
14,2024-02-02,51.1,3.326,213.535,6.159,0
14,2024-02-09,50.8,3.167,213.649,6.486,1
14,2024-02-16,44.1,3.332,213.582,6.173,0
14,2024-02-23,52.5,3.387,213.68,6.289,0
14,2024-03-01,50.4,3.541,213.73,6.219,0
14,2024-03-08,46.5,3.372,214.079,6.056,0
14,2024-03-15,46.6,3.417,214.196,6.183,0
14,2024-03-22,53.8,3.337,213.97,6.235,0
14,2024-03-29,51.4,3.5,214.114,6.272,0
14,2024-04-05,60.5,3.488,214.091,6.236,0
14,2024-04-12,55.5,3.389,213.764,6.126,0
14,2024-04-19,64.4,3.488,214.37,6.244,0
14,2024-04-26,63.0,3.489,213.83,6.1,0
14,2024-05-03,69.0,3.31,214.858,6.166,0
14,2024-05-10,68.7,3.577,214.08,6.112,0
14,2024-05-17,71.4,3.562,214.203,6.104,0
14,2024-05-24,78.8,3.506,214.268,6.19,0
14,2024-05-31,85.0,3.487,214.37,6.086,0
14,2024-06-07,83.4,3.433,214.301,5.905,0
14,2024-06-14,77.8,3.428,214.418,6.226,0
14,2024-06-21,84.6,3.398,214.266,6.177,0
14,2024-06-28,87.9,3.433,214.402,6.142,0
14,2024-07-05,82.8,3.437,215.266,6.04,0
14,2024-07-12,84.4,3.424,214.494,5.87,0
14,2024-07-19,89.6,3.444,214.591,5.961,0
14,2024-07-26,85.0,3.365,214.566,5.888,0
14,2024-08-02,93.7,3.379,214.956,6.067,0
14,2024-08-09,90.2,3.319,214.916,5.942,0
14,2024-08-16,88.8,3.341,214.77,5.826,0
14,2024-08-23,87.2,3.299,214.368,6.0,0
14,2024-08-30,88.7,3.421,214.867,5.885,0
14,2024-09-06,81.2,3.291,215.095,5.848,1
14,2024-09-13,82.5,3.17,215.363,5.842,0
14,2024-09-20,81.2,3.186,214.96,5.881,0
14,2024-09-27,79.4,3.273,215.616,5.972,0
14,2024-10-04,80.2,3.313,215.406,5.885,0
14,2024-10-11,78.2,3.289,215.479,5.734,0
14,2024-10-18,70.3,3.219,215.569,5.867,0
14,2024-10-25,73.9,3.297,215.744,5.98,0
14,2024-11-01,65.0,3.256,215.252,5.684,0
14,2024-11-08,64.8,3.301,215.623,6.041,0
14,2024-11-15,63.8,3.363,215.588,5.831,0
14,2024-11-22,57.1,3.303,215.434,5.754,0
14,2024-11-29,62.6,3.315,215.974,5.773,1
14,2024-12-06,56.5,3.266,215.919,5.955,0
14,2024-12-13,55.9,3.38,216.004,5.766,0
14,2024-12-20,55.6,3.382,216.384,5.898,0
14,2024-12-27,51.7,3.302,216.007,5.937,1
14,2025-01-03,51.7,3.353,215.9,5.726,0
14,2025-01-10,48.9,3.356,216.45,5.725,0
14,2025-01-17,48.8,3.325,216.2,5.876,0
14,2025-01-24,53.1,3.398,216.207,5.714,0
15,2023-02-03,42.5,3.223,222.035,8.193,0
15,2023-02-10,47.4,3.356,221.811,8.081,1
15,2023-02-17,39.8,3.235,222.492,8.256,0
15,2023-02-24,43.9,3.286,222.065,8.163,0
15,2023-03-03,44.3,3.198,221.974,8.065,0
15,2023-03-10,47.9,3.307,222.556,7.983,0
15,2023-03-17,42.7,3.345,221.589,8.279,0
15,2023-03-24,43.4,3.368,222.206,8.252,0
15,2023-03-31,60.4,3.226,222.731,7.956,0
15,2023-04-07,54.1,3.34,222.612,8.036,0
15,2023-04-14,57.4,3.288,222.995,8.076,0
15,2023-04-21,53.1,3.447,222.653,8.298,0
15,2023-04-28,63.4,3.333,222.697,8.109,0
15,2023-05-05,66.7,3.398,222.826,8.067,0
15,2023-05-12,64.4,3.442,222.824,8.038,0
15,2023-05-19,65.2,3.348,222.452,7.992,0
15,2023-05-26,73.7,3.362,223.134,7.809,0
15,2023-06-02,73.1,3.359,222.828,8.065,0
15,2023-06-09,72.0,3.253,223.299,8.061,0
15,2023-06-16,74.4,3.302,222.632,8.049,0
15,2023-06-23,81.9,3.35,222.708,8.04,0
15,2023-06-30,78.4,3.37,223.355,7.708,0
15,2023-07-07,81.5,3.264,222.796,7.978,0
15,2023-07-14,82.0,3.217,223.484,8.063,0
15,2023-07-21,81.7,3.241,223.029,8.08,0
15,2023-07-28,77.4,3.321,223.323,7.957,0
15,2023-08-04,77.0,3.245,223.607,7.823,0
15,2023-08-11,83.5,3.24,223.28,8.032,0
15,2023-08-18,74.9,3.237,224.009,8.081,0
15,2023-08-25,82.0,3.19,223.382,7.897,0
15,2023-09-01,81.5,3.15,223.85,8.13,0
15,2023-09-08,78.4,3.11,223.269,7.985,1
15,2023-09-15,76.9,3.208,223.563,7.98,0
15,2023-09-22,74.9,3.117,223.652,7.767,0
15,2023-09-29,79.4,3.14,224.016,7.823,0
15,2023-10-06,68.3,3.125,224.203,7.815,0
15,2023-10-13,66.6,3.14,224.072,8.021,0
15,2023-10-20,68.0,3.161,224.189,7.732,0
15,2023-10-27,61.6,3.073,223.623,7.917,0
15,2023-11-03,63.0,3.132,223.295,8.033,0
15,2023-11-10,57.0,3.234,223.688,7.736,0
15,2023-11-17,50.7,3.154,223.842,7.7,0
15,2023-11-24,50.9,3.183,224.436,7.978,1
15,2023-12-01,50.8,3.164,223.886,7.754,0
15,2023-12-08,49.2,3.188,224.628,7.876,0
15,2023-12-15,46.3,3.228,224.36,7.735,0
15,2023-12-22,45.0,3.165,224.945,7.788,0
15,2023-12-29,46.2,3.196,225.207,7.878,1
15,2024-01-05,42.2,3.213,224.458,7.752,0
15,2024-01-12,41.3,3.267,225.008,7.596,0
15,2024-01-19,39.3,3.24,224.492,7.917,0
15,2024-01-26,45.3,3.331,224.593,7.678,0
15,2024-02-02,37.8,3.343,224.87,7.826,0
15,2024-02-09,41.6,3.317,224.824,7.776,1
15,2024-02-16,38.3,3.381,224.817,7.571,0
15,2024-02-23,37.2,3.356,225.307,7.834,0
15,2024-03-01,45.5,3.48,224.91,7.752,0
15,2024-03-08,44.3,3.373,224.77,7.441,0
15,2024-03-15,51.0,3.383,224.782,7.519,0
15,2024-03-22,48.2,3.518,225.701,7.461,0
15,2024-03-29,49.7,3.392,225.419,7.646,0
15,2024-04-05,50.9,3.458,225.03,7.768,0
15,2024-04-12,56.7,3.498,224.423,7.59,0
15,2024-04-19,63.6,3.538,224.719,7.556,0
15,2024-04-26,56.1,3.562,225.396,7.5,0
15,2024-05-03,62.2,3.35,225.047,7.571,0
15,2024-05-10,67.1,3.384,225.308,7.658,0
15,2024-05-17,62.5,3.491,225.493,7.718,0
15,2024-05-24,68.5,3.468,225.779,7.404,0
15,2024-05-31,70.7,3.448,225.531,7.612,0
15,2024-06-07,75.1,3.426,225.664,7.666,0
15,2024-06-14,72.9,3.462,225.615,7.501,0
15,2024-06-21,72.2,3.514,225.49,7.6,0
15,2024-06-28,76.7,3.4,226.137,7.586,0
15,2024-07-05,80.4,3.456,225.736,7.476,0
15,2024-07-12,78.8,3.448,225.665,7.616,0
15,2024-07-19,80.6,3.389,226.15,7.459,0
15,2024-07-26,81.1,3.371,226.241,7.381,0
15,2024-08-02,81.7,3.357,226.282,7.427,0
15,2024-08-09,87.4,3.332,226.001,7.41,0
15,2024-08-16,77.6,3.272,225.964,7.531,0
15,2024-08-23,80.7,3.285,226.541,7.562,0
15,2024-08-30,83.6,3.252,226.074,7.578,0
15,2024-09-06,79.3,3.267,226.488,7.488,1
15,2024-09-13,75.4,3.28,226.601,7.261,0
15,2024-09-20,75.4,3.202,226.078,7.311,0
15,2024-09-27,74.9,3.232,226.228,7.362,0
15,2024-10-04,68.0,3.263,226.812,7.339,0
15,2024-10-11,68.6,3.254,225.914,7.391,0
15,2024-10-18,76.2,3.226,226.537,7.401,0
15,2024-10-25,69.5,3.28,225.976,7.373,0
15,2024-11-01,69.8,3.263,226.326,7.335,0
15,2024-11-08,55.9,3.297,226.436,7.304,0
