Store,Dept,Date,Weekly_Sales,IsHoliday
11,3,2024-03-15,46305.05,0
11,3,2024-03-22,45927.5,0
11,3,2024-03-29,57398.71,0
11,3,2024-04-05,48686.89,0
11,3,2024-04-12,53552.63,0
11,3,2024-04-19,51504.21,0
11,3,2024-04-26,51881.83,0
11,3,2024-05-03,58684.27,0
11,3,2024-05-10,52330.27,0
11,3,2024-05-17,51135.43,0
11,3,2024-05-24,51373.32,0
11,3,2024-05-31,50190.26,0
11,3,2024-06-07,49224.54,0
11,3,2024-06-14,49595.68,0
11,3,2024-06-21,58061.74,0
11,3,2024-06-28,53660.46,0
11,3,2024-07-05,48861.39,0
11,3,2024-07-12,53589.18,0
11,3,2024-07-19,42860.16,0
11,3,2024-07-26,53814.15,0
11,3,2024-08-02,52809.94,0
11,3,2024-08-09,55671.59,0
11,3,2024-08-16,50373.78,0
11,3,2024-08-23,47609.27,0
11,3,2024-08-30,50118.16,0
11,3,2024-09-06,45422.64,1
11,3,2024-09-13,44170.77,0
11,3,2024-09-20,48777.61,0
11,3,2024-09-27,40604.85,0
11,3,2024-10-04,39952.91,0
11,3,2024-10-11,43868.0,0
11,3,2024-10-18,45363.64,0
11,3,2024-10-25,40421.7,0
11,3,2024-11-01,45142.7,0
11,3,2024-11-08,47645.15,0
11,3,2024-11-15,47269.99,0
11,3,2024-11-22,44622.11,0
11,3,2024-11-29,68308.65,1
11,3,2024-12-06,44223.0,0
11,3,2024-12-13,48025.11,0
11,3,2024-12-20,52312.38,0
11,3,2024-12-27,96478.03,1
11,3,2025-01-03,41907.24,0
11,3,2025-01-10,46106.16,0
11,3,2025-01-17,50698.71,0
11,3,2025-01-24,50477.4,0
11,4,2023-02-03,41239.39,0
11,4,2023-02-10,36850.36,1
11,4,2023-02-17,35218.01,0
11,4,2023-02-24,33378.47,0
11,4,2023-03-03,40742.87,0
11,4,2023-03-10,37702.45,0
11,4,2023-03-17,33579.93,0
11,4,2023-03-24,38668.74,0
11,4,2023-03-31,35869.64,0
11,4,2023-04-07,37960.23,0
11,4,2023-04-14,39587.72,0
11,4,2023-04-21,36899.54,0
11,4,2023-04-28,38374.35,0
11,4,2023-05-05,37639.69,0
11,4,2023-05-12,37751.59,0
11,4,2023-05-19,36788.12,0
11,4,2023-05-26,38377.25,0
11,4,2023-06-02,36917.55,0
11,4,2023-06-09,41408.02,0
11,4,2023-06-16,39918.7,0
11,4,2023-06-23,42700.07,0
11,4,2023-06-30,44448.35,0
11,4,2023-07-07,40297.79,0
11,4,2023-07-14,39162.47,0
11,4,2023-07-21,39567.7,0
11,4,2023-07-28,38268.05,0
11,4,2023-08-04,36563.85,0
11,4,2023-08-11,35858.33,0
11,4,2023-08-18,32574.48,0
11,4,2023-08-25,37369.19,0
11,4,2023-09-01,34498.69,0
11,4,2023-09-08,45357.69,1
11,4,2023-09-15,32116.95,0
11,4,2023-09-22,36820.78,0
11,4,2023-09-29,26398.77,0
11,4,2023-10-06,38062.27,0
11,4,2023-10-13,29286.35,0
11,4,2023-10-20,33980.06,0
11,4,2023-10-27,33751.0,0
11,4,2023-11-03,35584.01,0
11,4,2023-11-10,31867.13,0
11,4,2023-11-17,27229.16,0
11,4,2023-11-24,39187.98,1
11,4,2023-12-01,27880.14,0
11,4,2023-12-08,33796.2,0
11,4,2023-12-15,31124.62,0
11,4,2023-12-22,36278.35,0
11,4,2023-12-29,44512.55,1
11,4,2024-01-05,34751.75,0
11,4,2024-01-12,37266.13,0
11,4,2024-01-19,35973.52,0
11,4,2024-01-26,32357.16,0
11,4,2024-02-02,37165.77,0
11,4,2024-02-09,40697.98,1
11,4,2024-02-16,40854.97,0
11,4,2024-02-23,38628.78,0
11,4,2024-03-01,35438.85,0
11,4,2024-03-08,42736.38,0
11,4,2024-03-15,42512.16,0
11,4,2024-03-22,44385.0,0
11,4,2024-03-29,41057.71,0
11,4,2024-04-05,36619.82,0
11,4,2024-04-12,44428.25,0
11,4,2024-04-19,42801.35,0
11,4,2024-04-26,47778.2,0
11,4,2024-05-03,43183.26,0
11,4,2024-05-10,42952.6,0
11,4,2024-05-17,44505.1,0
11,4,2024-05-24,40908.15,0
11,4,2024-05-31,40579.79,0
11,4,2024-06-07,42222.65,0
11,4,2024-06-14,39154.86,0
11,4,2024-06-21,41158.04,0
11,4,2024-06-28,47985.11,0
11,4,2024-07-05,44542.12,0
11,4,2024-07-12,41654.92,0
11,4,2024-07-19,45153.91,0
11,4,2024-07-26,37046.98,0
11,4,2024-08-02,46951.91,0
11,4,2024-08-09,37213.66,0
11,4,2024-08-16,44241.63,0
11,4,2024-08-23,43656.61,0
11,4,2024-08-30,31953.81,0
11,4,2024-09-06,43487.98,1
11,4,2024-09-13,34675.84,0
11,4,2024-09-20,37479.57,0
11,4,2024-09-27,32788.37,0
11,4,2024-10-04,36836.65,0
11,4,2024-10-11,32574.24,0
11,4,2024-10-18,35598.08,0
11,4,2024-10-25,38787.01,0
11,4,2024-11-01,36138.77,0
11,4,2024-11-08,34124.66,0
11,4,2024-11-15,36815.0,0
11,4,2024-11-22,31510.47,0
11,4,2024-11-29,38840.68,1
11,4,2024-12-06,38412.73,0
11,4,2024-12-13,37730.48,0
11,4,2024-12-20,38588.17,0
11,4,2024-12-27,45104.0,1
11,4,2025-01-03,42591.41,0
11,4,2025-01-10,36486.13,0
11,4,2025-01-17,40568.65,0
11,4,2025-01-24,39522.96,0
11,5,2023-02-03,24419.52,0
11,5,2023-02-10,22590.66,1
11,5,2023-02-17,26140.67,0
11,5,2023-02-24,27169.27,0
11,5,2023-03-03,26786.44,0
11,5,2023-03-10,25464.27,0
11,5,2023-03-17,24567.51,0
11,5,2023-03-24,31543.12,0
11,5,2023-03-31,23921.65,0
11,5,2023-04-07,28045.9,0
11,5,2023-04-14,27081.02,0
11,5,2023-04-21,26387.45,0
11,5,2023-04-28,27015.74,0
11,5,2023-05-05,25592.4,0
11,5,2023-05-12,27612.03,0
11,5,2023-05-19,27352.81,0
11,5,2023-05-26,32313.4,0
11,5,2023-06-02,28780.04,0
11,5,2023-06-09,27456.21,0
11,5,2023-06-16,27397.71,0
11,5,2023-06-23,29807.09,0
11,5,2023-06-30,23747.42,0
11,5,2023-07-07,25111.76,0
11,5,2023-07-14,21356.8,0
11,5,2023-07-21,26016.74,0
11,5,2023-07-28,26262.81,0
11,5,2023-08-04,22344.67,0
11,5,2023-08-11,26712.73,0
11,5,2023-08-18,22289.18,0
11,5,2023-08-25,22706.35,0
11,5,2023-09-01,23277.4,0
11,5,2023-09-08,28745.67,1
11,5,2023-09-15,23065.2,0
11,5,2023-09-22,23704.61,0
11,5,2023-09-29,23140.0,0
11,5,2023-10-06,23045.21,0
11,5,2023-10-13,23197.54,0
11,5,2023-10-20,20823.28,0
11,5,2023-10-27,24694.38,0
11,5,2023-11-03,21572.43,0
11,5,2023-11-10,21392.85,0
11,5,2023-11-17,24276.71,0
11,5,2023-11-24,39575.69,1
11,5,2023-12-01,20945.69,0
11,5,2023-12-08,26973.72,0
11,5,2023-12-15,26897.05,0
11,5,2023-12-22,22788.91,0
11,5,2023-12-29,49208.31,1
11,5,2024-01-05,23725.92,0
11,5,2024-01-12,23347.36,0
11,5,2024-01-19,24631.73,0
11,5,2024-01-26,24710.29,0
11,5,2024-02-02,22125.3,0
11,5,2024-02-09,26128.08,1
11,5,2024-02-16,25897.3,0
11,5,2024-02-23,27029.87,0
11,5,2024-03-01,26576.64,0
11,5,2024-03-08,26312.99,0
11,5,2024-03-15,29340.5,0
11,5,2024-03-22,28901.94,0
11,5,2024-03-29,31111.02,0
11,5,2024-04-05,29331.92,0
11,5,2024-04-12,27956.83,0
11,5,2024-04-19,29964.07,0
11,5,2024-04-26,24119.82,0
11,5,2024-05-03,33556.7,0
11,5,2024-05-10,29370.45,0
11,5,2024-05-17,33729.21,0
11,5,2024-05-24,26647.95,0
11,5,2024-05-31,25974.91,0
11,5,2024-06-07,29200.93,0
11,5,2024-06-14,28995.31,0
11,5,2024-06-21,28707.31,0
11,5,2024-06-28,28104.77,0
11,5,2024-07-05,26031.31,0
11,5,2024-07-12,23881.57,0
11,5,2024-07-19,27385.07,0
11,5,2024-07-26,23729.76,0
11,5,2024-08-02,23225.73,0
11,5,2024-08-09,24973.69,0
11,5,2024-08-16,26295.32,0
11,5,2024-08-23,29081.04,0
11,5,2024-08-30,26718.96,0
11,5,2024-09-06,32562.42,1
11,5,2024-09-13,24928.36,0
11,5,2024-09-20,28787.01,0
11,5,2024-09-27,21259.87,0
11,5,2024-10-04,22829.11,0
11,5,2024-10-11,22853.92,0
11,5,2024-10-18,25073.33,0
11,5,2024-10-25,21532.93,0
11,5,2024-11-01,24797.18,0
11,5,2024-11-08,24510.21,0
11,5,2024-11-15,25055.1,0
11,5,2024-11-22,25176.18,0
11,5,2024-11-29,46272.49,1
11,5,2024-12-06,25113.75,0
11,5,2024-12-13,22927.2,0
11,5,2024-12-20,22765.21,0
11,5,2024-12-27,52592.26,1
11,5,2025-01-03,26675.36,0
11,5,2025-01-10,26856.69,0
11,5,2025-01-17,28628.32,0
11,5,2025-01-24,23060.15,0
11,6,2023-02-03,31291.34,0
11,6,2023-02-10,29538.01,1
11,6,2023-02-17,28691.41,0
11,6,2023-02-24,29975.02,0
11,6,2023-03-03,33595.84,0
11,6,2023-03-10,33272.81,0
11,6,2023-03-17,31491.32,0
11,6,2023-03-24,29235.36,0
11,6,2023-03-31,29702.2,0
11,6,2023-04-07,34721.5,0
11,6,2023-04-14,29602.91,0
11,6,2023-04-21,32836.81,0
11,6,2023-04-28,40414.14,0
11,6,2023-05-05,34578.01,0
11,6,2023-05-12,35356.61,0
11,6,2023-05-19,30515.34,0
11,6,2023-05-26,29999.63,0
11,6,2023-06-02,35246.05,0
11,6,2023-06-09,32215.48,0
11,6,2023-06-16,35813.57,0
11,6,2023-06-23,32851.04,0
11,6,2023-06-30,41339.03,0
11,6,2023-07-07,30651.7,0
11,6,2023-07-14,32483.03,0
11,6,2023-07-21,29151.68,0
11,6,2023-07-28,33526.75,0
11,6,2023-08-04,31660.27,0
11,6,2023-08-11,27888.65,0
11,6,2023-08-18,29047.71,0
11,6,2023-08-25,32618.6,0
11,6,2023-09-01,31937.68,0
11,6,2023-09-08,29787.58,1
11,6,2023-09-15,32505.85,0
11,6,2023-09-22,27751.3,0
11,6,2023-09-29,28294.09,0
11,6,2023-10-06,29952.87,0
11,6,2023-10-13,24637.68,0
11,6,2023-10-20,25408.13,0
11,6,2023-10-27,26709.22,0
11,6,2023-11-03,30047.1,0
11,6,2023-11-10,29716.26,0
11,6,2023-11-17,29189.13,0
11,6,2023-11-24,34791.75,1
11,6,2023-12-01,27672.02,0
11,6,2023-12-08,29583.63,0
11,6,2023-12-15,30677.49,0
11,6,2023-12-22,32870.79,0
11,6,2023-12-29,39404.83,1
11,6,2024-01-05,32865.44,0
11,6,2024-01-12,33556.4,0
11,6,2024-01-19,29416.03,0
11,6,2024-01-26,28496.96,0
11,6,2024-02-02,34809.75,0
11,6,2024-02-09,28041.81,1
11,6,2024-02-16,28342.6,0
11,6,2024-02-23,32520.22,0
11,6,2024-03-01,33702.05,0
11,6,2024-03-08,30995.71,0
11,6,2024-03-15,34884.9,0
11,6,2024-03-22,35388.24,0
11,6,2024-03-29,33637.48,0
11,6,2024-04-05,41006.48,0
11,6,2024-04-12,36728.13,0
11,6,2024-04-19,38916.32,0
11,6,2024-04-26,31652.76,0
11,6,2024-05-03,31696.08,0
11,6,2024-05-10,37246.71,0
11,6,2024-05-17,41215.18,0
11,6,2024-05-24,32907.29,0
11,6,2024-05-31,36065.75,0
11,6,2024-06-07,31959.23,0
11,6,2024-06-14,33197.64,0
11,6,2024-06-21,35478.48,0
11,6,2024-06-28,33252.15,0
11,6,2024-07-05,30682.47,0
11,6,2024-07-12,30278.65,0
11,6,2024-07-19,28422.66,0
11,6,2024-07-26,34313.99,0
11,6,2024-08-02,34186.03,0
11,6,2024-08-09,33723.85,0
11,6,2024-08-16,29463.35,0
11,6,2024-08-23,33887.84,0
11,6,2024-08-30,32723.55,0
11,6,2024-09-06,32766.98,1
11,6,2024-09-13,28700.02,0
11,6,2024-09-20,30435.7,0
11,6,2024-09-27,33565.24,0
11,6,2024-10-04,32198.44,0
11,6,2024-10-11,28752.85,0
11,6,2024-10-18,30511.1,0
11,6,2024-10-25,26629.62,0
11,6,2024-11-01,30918.51,0
11,6,2024-11-08,27333.79,0
11,6,2024-11-15,31029.31,0
11,6,2024-11-22,36615.8,0
11,6,2024-11-29,39804.93,1
11,6,2024-12-06,31296.97,0
11,6,2024-12-13,28627.14,0
11,6,2024-12-20,28874.26,0
11,6,2024-12-27,50009.16,1
11,6,2025-01-03,30280.43,0
11,6,2025-01-10,31678.62,0
11,6,2025-01-17,33837.93,0
11,6,2025-01-24,33210.67,0
11,7,2023-02-03,28015.97,0
11,7,2023-02-10,38628.16,1
11,7,2023-02-17,29579.23,0
11,7,2023-02-24,28383.05,0
11,7,2023-03-03,27798.6,0
11,7,2023-03-10,31854.82,0
11,7,2023-03-17,26223.95,0
11,7,2023-03-24,24338.58,0
11,7,2023-03-31,30857.85,0
11,7,2023-04-07,30227.52,0
11,7,2023-04-14,27444.47,0
11,7,2023-04-21,26706.17,0
11,7,2023-04-28,35855.27,0
11,7,2023-05-05,32281.41,0
11,7,2023-05-12,31198.78,0
11,7,2023-05-19,36588.55,0
11,7,2023-05-26,33586.73,0
11,7,2023-06-02,35304.82,0
11,7,2023-06-09,27858.77,0
11,7,2023-06-16,27581.02,0
11,7,2023-06-23,31810.33,0
11,7,2023-06-30,31033.27,0
11,7,2023-07-07,32704.05,0
11,7,2023-07-14,25566.29,0
11,7,2023-07-21,30689.48,0
11,7,2023-07-28,30963.82,0
11,7,2023-08-04,30446.15,0
11,7,2023-08-11,27045.85,0
11,7,2023-08-18,28735.52,0
11,7,2023-08-25,25546.84,0
11,7,2023-09-01,26269.25,0
11,7,2023-09-08,26224.55,1
11,7,2023-09-15,25789.77,0
11,7,2023-09-22,25018.4,0
11,7,2023-09-29,24254.82,0
11,7,2023-10-06,22977.92,0
11,7,2023-10-13,29511.9,0
11,7,2023-10-20,24403.97,0
11,7,2023-10-27,26052.89,0
11,7,2023-11-03,21820.29,0
11,7,2023-11-10,28219.6,0
11,7,2023-11-17,25908.4,0
11,7,2023-11-24,28678.68,1
11,7,2023-12-01,27740.41,0
11,7,2023-12-08,20003.33,0
11,7,2023-12-15,24741.31,0
11,7,2023-12-22,26568.08,0
11,7,2023-12-29,34232.4,1
11,7,2024-01-05,26849.41,0
11,7,2024-01-12,30239.7,0
11,7,2024-01-19,32590.05,0
11,7,2024-01-26,30474.29,0
11,7,2024-02-02,27803.83,0
11,7,2024-02-09,31901.48,1
11,7,2024-02-16,34305.75,0
11,7,2024-02-23,32110.22,0
11,7,2024-03-01,34278.21,0
11,7,2024-03-08,38164.17,0
11,7,2024-03-15,34134.52,0
11,7,2024-03-22,29492.1,0
11,7,2024-03-29,32783.12,0
11,7,2024-04-05,36526.1,0
11,7,2024-04-12,32480.63,0
11,7,2024-04-19,37327.23,0
11,7,2024-04-26,33258.95,0
11,7,2024-05-03,34406.27,0
11,7,2024-05-10,32588.72,0
11,7,2024-05-17,33924.45,0
11,7,2024-05-24,33980.96,0
11,7,2024-05-31,28997.11,0
11,7,2024-06-07,31929.75,0
11,7,2024-06-14,29631.13,0
11,7,2024-06-21,31547.42,0
11,7,2024-06-28,30253.34,0
11,7,2024-07-05,34565.05,0
11,7,2024-07-12,34207.8,0
11,7,2024-07-19,32641.92,0
11,7,2024-07-26,27721.6,0
11,7,2024-08-02,30212.13,0
11,7,2024-08-09,26812.28,0
11,7,2024-08-16,29306.69,0
11,7,2024-08-23,30789.03,0
11,7,2024-08-30,31201.82,0
11,7,2024-09-06,33543.77,1
11,7,2024-09-13,28841.01,0
11,7,2024-09-20,27453.83,0
11,7,2024-09-27,29677.47,0
11,7,2024-10-04,29542.02,0
11,7,2024-10-11,26248.68,0
11,7,2024-10-18,28128.36,0
11,7,2024-10-25,26614.21,0
11,7,2024-11-01,22883.74,0
11,7,2024-11-08,28290.17,0
11,7,2024-11-15,24602.89,0
11,7,2024-11-22,28340.51,0
11,7,2024-11-29,33833.58,1
11,7,2024-12-06,27132.29,0
11,7,2024-12-13,31155.75,0
11,7,2024-12-20,27552.42,0
11,7,2024-12-27,35258.92,1
11,7,2025-01-03,29088.66,0
11,7,2025-01-10,31956.81,0
11,7,2025-01-17,28058.53,0
11,7,2025-01-24,31541.49,0
11,8,2023-02-03,37311.47,0
11,8,2023-02-10,31048.24,1
11,8,2023-02-17,32627.22,0
11,8,2023-02-24,28292.33,0
11,8,2023-03-03,30832.87,0
11,8,2023-03-10,34762.69,0
11,8,2023-03-17,33042.38,0
11,8,2023-03-24,35997.66,0
11,8,2023-03-31,35821.54,0
11,8,2023-04-07,31248.59,0
11,8,2023-04-14,38028.46,0
11,8,2023-04-21,31844.85,0
11,8,2023-04-28,33323.11,0
11,8,2023-05-05,36228.41,0
11,8,2023-05-12,40062.66,0
11,8,2023-05-19,32712.35,0
11,8,2023-05-26,35902.76,0
11,8,2023-06-02,35786.66,0
11,8,2023-06-09,37006.2,0
11,8,2023-06-16,38230.22,0
11,8,2023-06-23,33524.49,0
11,8,2023-06-30,37107.07,0
11,8,2023-07-07,37595.32,0
11,8,2023-07-14,38398.14,0
11,8,2023-07-21,34537.97,0
11,8,2023-07-28,33205.03,0
11,8,2023-08-04,31142.17,0
11,8,2023-08-11,28219.97,0
11,8,2023-08-18,30831.18,0
11,8,2023-08-25,31407.7,0
11,8,2023-09-01,30473.18,0
11,8,2023-09-08,38119.32,1
11,8,2023-09-15,29615.84,0
11,8,2023-09-22,34510.69,0
11,8,2023-09-29,31861.74,0
11,8,2023-10-06,30752.24,0
11,8,2023-10-13,30065.18,0
11,8,2023-10-20,28204.34,0
11,8,2023-10-27,24938.27,0
11,8,2023-11-03,30082.61,0
11,8,2023-11-10,23393.07,0
11,8,2023-11-17,28457.87,0
11,8,2023-11-24,40468.67,1
11,8,2023-12-01,34790.74,0
11,8,2023-12-08,34300.98,0
11,8,2023-12-15,32772.97,0
11,8,2023-12-22,28386.26,0
11,8,2023-12-29,48436.81,1
11,8,2024-01-05,29160.21,0
11,8,2024-01-12,32106.68,0
11,8,2024-01-19,35025.64,0
11,8,2024-01-26,31470.77,0
11,8,2024-02-02,33963.88,0
11,8,2024-02-09,34983.34,1
11,8,2024-02-16,31595.66,0
11,8,2024-02-23,34401.88,0
11,8,2024-03-01,32731.48,0
11,8,2024-03-08,38635.86,0
11,8,2024-03-15,33905.62,0
11,8,2024-03-22,37822.36,0
11,8,2024-03-29,33164.21,0
11,8,2024-04-05,34209.07,0
11,8,2024-04-12,34293.45,0
11,8,2024-04-19,37191.48,0
11,8,2024-04-26,38766.33,0
11,8,2024-05-03,39414.61,0
11,8,2024-05-10,32886.58,0
11,8,2024-05-17,37765.74,0
11,8,2024-05-24,35893.44,0
11,8,2024-05-31,39659.23,0
11,8,2024-06-07,37017.57,0
11,8,2024-06-14,37327.8,0
11,8,2024-06-21,35046.94,0
11,8,2024-06-28,42018.59,0
11,8,2024-07-05,32792.12,0
11,8,2024-07-12,34980.51,0
11,8,2024-07-19,36011.98,0
11,8,2024-07-26,34548.36,0
11,8,2024-08-02,32674.49,0
11,8,2024-08-09,29366.4,0
11,8,2024-08-16,32017.76,0
11,8,2024-08-23,30887.04,0
11,8,2024-08-30,37475.26,0
11,8,2024-09-06,44138.32,1
11,8,2024-09-13,28661.37,0
11,8,2024-09-20,33861.03,0
11,8,2024-09-27,29213.29,0
11,8,2024-10-04,30096.47,0
11,8,2024-10-11,29736.28,0
11,8,2024-10-18,29951.45,0
11,8,2024-10-25,30265.71,0
11,8,2024-11-01,27885.56,0
11,8,2024-11-08,29477.97,0
11,8,2024-11-15,33925.21,0
11,8,2024-11-22,31475.71,0
11,8,2024-11-29,37949.83,1
11,8,2024-12-06,34558.21,0
11,8,2024-12-13,30702.2,0
11,8,2024-12-20,35849.97,0
11,8,2024-12-27,45436.05,1
11,8,2025-01-03,29290.46,0
11,8,2025-01-10,40326.04,0
11,8,2025-01-17,37133.47,0
11,8,2025-01-24,37897.09,0
11,9,2023-02-03,20075.35,0
11,9,2023-02-10,18124.67,1
11,9,2023-02-17,20039.09,0
11,9,2023-02-24,17650.6,0
11,9,2023-03-03,19711.98,0
11,9,2023-03-10,17909.66,0
11,9,2023-03-17,18320.66,0
11,9,2023-03-24,19449.77,0
11,9,2023-03-31,17511.31,0
11,9,2023-04-07,20167.02,0
11,9,2023-04-14,19290.32,0
11,9,2023-04-21,16727.47,0
11,9,2023-04-28,19235.03,0
11,9,2023-05-05,19458.71,0
11,9,2023-05-12,21391.12,0
11,9,2023-05-19,20463.99,0
11,9,2023-05-26,22270.75,0
11,9,2023-06-02,20709.1,0
11,9,2023-06-09,18899.58,0
11,9,2023-06-16,19552.08,0
11,9,2023-06-23,18944.87,0
11,9,2023-06-30,20063.46,0
11,9,2023-07-07,19204.7,0
11,9,2023-07-14,17950.96,0
11,9,2023-07-21,18690.48,0
11,9,2023-07-28,19126.05,0
11,9,2023-08-04,16742.74,0
11,9,2023-08-11,18427.09,0
11,9,2023-08-18,15496.86,0
11,9,2023-08-25,19058.11,0
11,9,2023-09-01,18021.95,0
11,9,2023-09-08,20606.32,1
11,9,2023-09-15,18437.9,0
11,9,2023-09-22,17994.0,0
11,9,2023-09-29,16358.06,0
11,9,2023-10-06,15988.75,0
11,9,2023-10-13,14975.48,0
11,9,2023-10-20,14583.18,0
11,9,2023-10-27,15336.89,0
11,9,2023-11-03,14684.49,0
11,9,2023-11-10,18452.84,0
11,9,2023-11-17,14460.64,0
11,9,2023-11-24,22999.0,1
11,9,2023-12-01,17150.3,0
11,9,2023-12-08,17436.77,0
11,9,2023-12-15,18317.08,0
11,9,2023-12-22,16628.61,0
11,9,2023-12-29,23160.76,1
11,9,2024-01-05,19587.92,0
11,9,2024-01-12,21038.83,0
11,9,2024-01-19,16550.88,0
11,9,2024-01-26,15571.95,0
11,9,2024-02-02,19752.46,0
11,9,2024-02-09,20835.64,1
11,9,2024-02-16,22540.07,0
11,9,2024-02-23,20945.96,0
11,9,2024-03-01,22296.46,0
11,9,2024-03-08,23019.19,0
11,9,2024-03-15,22975.87,0
11,9,2024-03-22,22255.29,0
11,9,2024-03-29,18836.13,0
11,9,2024-04-05,21147.25,0
11,9,2024-04-12,21815.78,0
11,9,2024-04-19,21245.34,0
11,9,2024-04-26,21430.33,0
11,9,2024-05-03,24243.02,0
11,9,2024-05-10,20249.64,0
11,9,2024-05-17,22910.27,0
11,9,2024-05-24,22023.6,0
11,9,2024-05-31,19926.37,0
11,9,2024-06-07,19445.33,0
11,9,2024-06-14,18257.16,0
11,9,2024-06-21,21777.57,0
11,9,2024-06-28,20664.72,0
11,9,2024-07-05,19198.43,0
11,9,2024-07-12,17275.77,0
11,9,2024-07-19,20779.1,0
11,9,2024-07-26,19556.62,0
11,9,2024-08-02,18458.08,0
11,9,2024-08-09,17828.62,0
11,9,2024-08-16,18700.79,0
11,9,2024-08-23,19525.84,0
11,9,2024-08-30,18092.81,0
11,9,2024-09-06,17461.38,1
11,9,2024-09-13,19682.45,0
11,9,2024-09-20,18042.87,0
11,9,2024-09-27,17929.65,0
11,9,2024-10-04,17245.87,0
11,9,2024-10-11,16359.16,0
11,9,2024-10-18,16254.64,0
11,9,2024-10-25,15192.2,0
11,9,2024-11-01,19183.72,0
11,9,2024-11-08,18217.95,0
11,9,2024-11-15,17759.74,0
11,9,2024-11-22,18172.54,0
11,9,2024-11-29,23289.16,1
11,9,2024-12-06,17598.79,0
11,9,2024-12-13,17578.88,0
11,9,2024-12-20,22219.26,0
11,9,2024-12-27,24656.56,1
11,9,2025-01-03,21109.77,0
11,9,2025-01-10,21237.89,0
11,9,2025-01-17,17458.81,0
11,9,2025-01-24,19584.81,0
11,10,2023-02-03,21391.85,0
11,10,2023-02-10,22826.9,1
11,10,2023-02-17,21705.02,0
11,10,2023-02-24,22254.96,0
11,10,2023-03-03,21910.37,0
11,10,2023-03-10,24985.93,0
11,10,2023-03-17,20638.29,0
11,10,2023-03-24,22782.42,0
11,10,2023-03-31,20304.67,0
11,10,2023-04-07,22037.47,0
11,10,2023-04-14,24794.08,0
11,10,2023-04-21,24963.87,0
11,10,2023-04-28,23791.52,0
11,10,2023-05-05,26657.25,0
11,10,2023-05-12,27126.06,0
11,10,2023-05-19,24318.18,0
11,10,2023-05-26,24883.67,0
11,10,2023-06-02,23420.28,0
11,10,2023-06-09,25382.84,0
11,10,2023-06-16,21715.61,0
11,10,2023-06-23,27239.89,0
11,10,2023-06-30,25753.04,0
11,10,2023-07-07,21120.0,0
11,10,2023-07-14,21643.51,0
11,10,2023-07-21,23597.52,0
11,10,2023-07-28,21934.45,0
11,10,2023-08-04,23224.81,0
11,10,2023-08-11,21333.42,0
11,10,2023-08-18,24322.94,0
11,10,2023-08-25,21414.69,0
11,10,2023-09-01,25228.21,0
11,10,2023-09-08,23304.14,1
11,10,2023-09-15,24110.53,0
11,10,2023-09-22,22259.31,0
11,10,2023-09-29,20905.99,0
11,10,2023-10-06,21191.24,0
11,10,2023-10-13,18136.77,0
11,10,2023-10-20,17091.11,0
11,10,2023-10-27,19877.06,0
11,10,2023-11-03,22152.89,0
11,10,2023-11-10,20633.42,0
11,10,2023-11-17,22834.67,0
11,10,2023-11-24,40277.48,1
11,10,2023-12-01,22308.51,0
11,10,2023-12-08,23085.16,0
11,10,2023-12-15,20678.34,0
11,10,2023-12-22,20715.27,0
11,10,2023-12-29,37240.76,1
11,10,2024-01-05,22167.95,0
11,10,2024-01-12,23284.6,0
11,10,2024-01-19,22623.6,0
11,10,2024-01-26,23351.53,0
11,10,2024-02-02,23010.26,0
11,10,2024-02-09,19709.6,1
11,10,2024-02-16,26988.0,0
11,10,2024-02-23,23462.28,0
11,10,2024-03-01,23302.42,0
11,10,2024-03-08,27534.37,0
11,10,2024-03-15,27104.17,0
11,10,2024-03-22,25964.79,0
11,10,2024-03-29,27232.33,0
11,10,2024-04-05,23474.14,0
11,10,2024-04-12,25870.21,0
11,10,2024-04-19,28886.86,0
11,10,2024-04-26,24849.49,0
11,10,2024-05-03,24226.42,0
11,10,2024-05-10,26510.3,0
11,10,2024-05-17,26533.9,0
11,10,2024-05-24,27613.2,0
11,10,2024-05-31,23265.39,0
11,10,2024-06-07,20702.39,0
11,10,2024-06-14,27733.52,0
11,10,2024-06-21,23401.89,0
11,10,2024-06-28,24146.54,0
11,10,2024-07-05,20736.31,0
11,10,2024-07-12,26876.59,0
11,10,2024-07-19,25234.92,0
11,10,2024-07-26,24840.94,0
11,10,2024-08-02,24506.78,0
11,10,2024-08-09,19720.05,0
11,10,2024-08-16,21464.81,0
11,10,2024-08-23,22168.94,0
11,10,2024-08-30,21352.52,0
11,10,2024-09-06,25194.84,1
11,10,2024-09-13,23986.87,0
11,10,2024-09-20,19378.61,0
11,10,2024-09-27,21779.31,0
11,10,2024-10-04,22874.09,0
11,10,2024-10-11,19935.26,0
11,10,2024-10-18,21119.6,0
11,10,2024-10-25,22214.7,0
11,10,2024-11-01,21441.6,0
11,10,2024-11-08,22630.1,0
11,10,2024-11-15,21727.42,0
11,10,2024-11-22,21156.46,0
11,10,2024-11-29,36145.32,1
11,10,2024-12-06,22260.91,0
11,10,2024-12-13,20558.72,0
11,10,2024-12-20,23666.49,0
11,10,2024-12-27,50090.84,1
11,10,2025-01-03,21905.18,0
11,10,2025-01-10,22171.72,0
11,10,2025-01-17,20766.42,0
11,10,2025-01-24,28279.67,0
12,1,2023-02-03,22924.69,0
12,1,2023-02-10,25171.65,1
